feature_name,X,Y,Z,coord,val,strike,dip,gx,gy,gz,intrusion_contact_type,intrusion_side,intrusion_anisotropy
Tasmanian Basin,513855.108,5257909.155,387,,240,,,,,,,,
Tasmanian Basin,534777.128,5250590.904,93,,310,,,,,,,,
Tasmanian Basin,532956.101,5258379.925,148,,310,,,,,,,,
Tasmanian Basin,520607.059,5250866.059,588,,470,,,,,,,,
Tasmanian Basin,538737.448,5246027.515,80,,240,,,,,,,,
Tasmanian Basin,529080.669,5247177.579,97,,240,,,,,,,,
Tasmanian Basin,516774.019,5263507.659,494,,520,,,,,,,,
Tasmanian Basin,538729.666,5250352.78,123,,240,,,,,,,,
Tasmanian Basin,512796.245,5259988.436,227,,520,,,,,,,,
Tasmanian Basin,527792.812,5256569.571,29,,310,,,,,,,,
Tasmanian Basin,518044.966,5260368.284,306,,90,,,,,,,,
Tasmanian Basin,517627.848,5262118.216,248,,310,,,,,,,,
Tasmanian Basin,518105.748,5259007.32,213,,0,,,,,,,,
Tasmanian Basin,517772.594,5259745.331,291,,90,,,,,,,,
Tasmanian Basin,517820.843,5259798.249,287,,90,,,,,,,,
Tasmanian Basin,529514.569,5266921.157,217,,520,,,,,,,,
Tasmanian Basin,522166.342,5253530.582,264,,90,,,,,,,,
Tasmanian Basin,519240.993,5258193.09,289,,0,,,,,,,,
Tasmanian Basin,538499.318,5251353.553,152,,240,,,,,,,,
Tasmanian Basin,526285.263,5239226.489,13,,470,,,,,,,,
Tasmanian Basin,518536.792,5258925.881,297,,90,,,,,,,,
Tasmanian Basin,521112.457,5241271.318,251,,240,,,,,,,,
Tasmanian Basin,515870.147,5266187.163,254,,310,,,,,,,,
Tasmanian Basin,529170.577,5262804.622,306,,520,,,,,,,,
Tasmanian Basin,532560.148,5258331.086,149,,310,,,,,,,,
Tasmanian Basin,517436.185,5262644.476,252,,310,,,,,,,,
Tasmanian Basin,518860.452,5259007.32,235,,0,,,,,,,,
Tasmanian Basin,535487.976,5253379.069,110,,470,,,,,,,,
Tasmanian Basin,529744.5,5266623.654,180,,470,,,,,,,,
Tasmanian Basin,533931.833,5259251.698,136,,470,,,,,,,,
Tasmanian Basin,521925.098,5240341.557,138,,90,,,,,,,,
Tasmanian Basin,532686.839,5258448.088,131,,310,,,,,,,,
Tasmanian Basin,517738.158,5244300.093,345,,240,,,,,,,,
Tasmanian Basin,527553.355,5259403.1,43,,310,,,,,,,,
Tasmanian Basin,518700.02,5244508.652,374,,240,,,,,,,,
Tasmanian Basin,530830.966,5260838.118,266,,470,,,,,,,,
Tasmanian Basin,531045.533,5261386.121,299,,470,,,,,,,,
Tasmanian Basin,521071.306,5250440.058,450,,310,,,,,,,,
Tasmanian Basin,512288.344,5255138.531,710,,470,,,,,,,,
Tasmanian Basin,516273.333,5264827.157,495,,520,,,,,,,,
Tasmanian Basin,532831.09,5258333.087,134,,310,,,,,,,,
Tasmanian Basin,518666.993,5259219.913,233,,0,,,,,,,,
Tasmanian Basin,527936.587,5243744.571,48,,310,,,,,,,,
Tasmanian Basin,530121.963,5261882.622,205,,470,,,,,,,,
Tasmanian Basin,518865.194,5258544.56,327,,90,,,,,,,,
Tasmanian Basin,521069.072,5257103.324,86,,90,,,,,,,,
Tasmanian Basin,518790.487,5258843.391,324,,90,,,,,,,,
Tasmanian Basin,537411.59,5253408.398,211,,470,,,,,,,,
Tasmanian Basin,530158.525,5261615.621,217,,470,,,,,,,,
Tasmanian Basin,528573.395,5246095.694,90,,240,,,,,,,,
Tasmanian Basin,530032.915,5265399.639,172,,470,,,,,,,,
Tasmanian Basin,518837.179,5258641.057,332,,90,,,,,,,,
Tasmanian Basin,521335.218,5250481.184,371,,240,,,,,,,,
Tasmanian Basin,533228.512,5255261.811,123,,310,,,,,,,,
Tasmanian Basin,517912.289,5259458.017,211,,0,,,,,,,,
Tasmanian Basin,533554.159,5257919.588,128,,310,,,,,,,,
Tasmanian Basin,538076.231,5243446.483,50,,310,,,,,,,,
Tasmanian Basin,522768.673,5252936.033,245,,90,,,,,,,,
Tasmanian Basin,525584.334,5241329.539,76,,520,,,,,,,,
Tasmanian Basin,527482.73,5259634.601,46,,310,,,,,,,,
Tasmanian Basin,516890.053,5263134.163,429,,470,,,,,,,,
Tasmanian Basin,517589.217,5262853.669,275,,310,,,,,,,,
Tasmanian Basin,511978.433,5255266.35,709,,470,,,,,,,,
Tasmanian Basin,516984.809,5262124.174,439,,470,,,,,,,,
Tasmanian Basin,521270.238,5244238.031,172,,90,,,,,,,,
Tasmanian Basin,538468.189,5251436.042,154,,240,,,,,,,,
Tasmanian Basin,529410.267,5247716.61,30,,90,,,,,,,,
Tasmanian Basin,518388.738,5244304.762,360,,240,,,,,,,,
Tasmanian Basin,538386.426,5245256.009,144,,310,,,,,,,,
Tasmanian Basin,519497.167,5258077.227,273,,0,,,,,,,,
Tasmanian Basin,531930.444,5255678.559,70,,310,,,,,,,,
Tasmanian Basin,519066.361,5253497.575,467,,310,,,,,,,,
Tasmanian Basin,530275.286,5263404.629,196,,470,,,,,,,,
Tasmanian Basin,514415.805,5255361.7,417,,90,,,,,,,,
Tasmanian Basin,513905.67,5262888.66,291,,470,,,,,,,,
Tasmanian Basin,517624.54,5243995.037,335,,240,,,,,,,,
Tasmanian Basin,533844.965,5256512.077,100,,310,,,,,,,,
Tasmanian Basin,512012.776,5241467.937,284,,470,,,,,,,,
Tasmanian Basin,516117.273,5265778.661,235,,310,,,,,,,,
Tasmanian Basin,514482.731,5258013.824,298,,90,,,,,,,,
Tasmanian Basin,521028.003,5251961.257,463,,310,,,,,,,,
Tasmanian Basin,516301.786,5260036.769,466,,240,,,,,,,,
Tasmanian Basin,517932.904,5259955.446,286,,90,,,,,,,,
Tasmanian Basin,534986.482,5249365.546,35,,310,,,,,,,,
Tasmanian Basin,514634.569,5266061.454,230,,310,,,,,,,,
Tasmanian Basin,521572.139,5249185.064,381,,310,,,,,,,,
Tasmanian Basin,522024.708,5243205.353,182,,90,,,,,,,,
Tasmanian Basin,532642.952,5255365.561,93,,310,,,,,,,,
Tasmanian Basin,517467.537,5259452.726,273,,90,,,,,,,,
Tasmanian Basin,520737.381,5252267.069,460,,310,,,,,,,,
Tasmanian Basin,522105.642,5253561.711,256,,90,,,,,,,,
Tasmanian Basin,516948.027,5265596.158,257,,310,,,,,,,,
Tasmanian Basin,518265.782,5244276.747,360,,240,,,,,,,,
Tasmanian Basin,522121.206,5252408.41,220,,90,,,,,,,,
Tasmanian Basin,530033.16,5263537.629,266,,520,,,,,,,,
Tasmanian Basin,513596.92,5262843.66,383,,520,,,,,,,,
Tasmanian Basin,517718.342,5264085.89,287,,310,,,,,,,,
Tasmanian Basin,516641.472,5258614.598,371,,90,,,,,,,,
Tasmanian Basin,533452.094,5257735.586,178,,310,,,,,,,,
Tasmanian Basin,514697.393,5265870.668,242,,310,,,,,,,,
Tasmanian Basin,520865.182,5252445.375,400,,240,,,,,,,,
Tasmanian Basin,521500.198,5254403.729,151,,90,,,,,,,,
Tasmanian Basin,527605.042,5259332.6,52,,310,,,,,,,,
Tasmanian Basin,513921.36,5265886.172,218,,310,,,,,,,,
Tasmanian Basin,515642.958,5266254.164,232,,310,,,,,,,,
Tasmanian Basin,517648.315,5262194.676,264,,310,,,,,,,,
Tasmanian Basin,521326.269,5243922.08,171,,90,,,,,,,,
Tasmanian Basin,526003.258,5239553.535,49,,520,,,,,,,,
Tasmanian Basin,530505.475,5263364.629,210,,470,,,,,,,,
Tasmanian Basin,522164.785,5253759.375,179,,90,,,,,,,,
Tasmanian Basin,514736.815,5257657.017,305,,90,,,,,,,,
Tasmanian Basin,514346.326,5261793.162,390,,520,,,,,,,,
Tasmanian Basin,517894.471,5261488.675,295,,310,,,,,,,,
Tasmanian Basin,520765.572,5252398.683,404,,240,,,,,,,,
Tasmanian Basin,521884.632,5241041.942,148,,90,,,,,,,,
Tasmanian Basin,518503.296,5259090.232,237,,0,,,,,,,,
Tasmanian Basin,525401.809,5243900.571,38,,310,,,,,,,,
Tasmanian Basin,529163.515,5262647.622,289,,520,,,,,,,,
Tasmanian Basin,538308.554,5245819.013,134,,310,,,,,,,,
Tasmanian Basin,517778.355,5258941.417,200,,0,,,,,,,,
Tasmanian Basin,517638.521,5263776.817,272,,310,,,,,,,,
Tasmanian Basin,513516.608,5265103.166,161,,310,,,,,,,,
Tasmanian Basin,527751.973,5243244.842,36,,310,,,,,,,,
Tasmanian Basin,527495.734,5260321.104,36,,310,,,,,,,,
Tasmanian Basin,512699.295,5264119.661,305,,470,,,,,,,,
Tasmanian Basin,518908.344,5253626.355,456,,310,,,,,,,,
Tasmanian Basin,530010.105,5265546.141,172,,470,,,,,,,,
Tasmanian Basin,529998.352,5265172.138,241,,520,,,,,,,,
Tasmanian Basin,533777.272,5255240.562,146,,310,,,,,,,,
Tasmanian Basin,521788.134,5241185.131,144,,90,,,,,,,,
Tasmanian Basin,527928.649,5257262.096,39,,310,,,,,,,,
Tasmanian Basin,520973.01,5250898.643,449,,310,,,,,,,,
Tasmanian Basin,512576.402,5241484.941,321,,470,,,,,,,,
Tasmanian Basin,522616.965,5253584.081,152,,0,,,,,,,,
Tasmanian Basin,529955.223,5263898.131,211,,520,,,,,,,,
Tasmanian Basin,533211.218,5258042.587,160,,310,,,,,,,,
Tasmanian Basin,523561.973,5243321.075,52,,520,,,,,,,,
Tasmanian Basin,534998.792,5249131.543,40,,310,,,,,,,,
Tasmanian Basin,520221.702,5252693.572,425,,310,,,,,,,,
Tasmanian Basin,512197.108,5263877.661,305,,470,,,,,,,,
Tasmanian Basin,519447.208,5258331.276,299,,0,,,,,,,,
Tasmanian Basin,522158.56,5248695.981,327,,240,,,,,,,,
Tasmanian Basin,524146.221,5243594.577,84,,470,,,,,,,,
Tasmanian Basin,530984.719,5261274.12,297,,470,,,,,,,,
Tasmanian Basin,535006.793,5249149.543,38,,310,,,,,,,,
Tasmanian Basin,532686.01,5258474.596,137,,310,,,,,,,,
Tasmanian Basin,538401.79,5249820.489,65,,310,,,,,,,,
Tasmanian Basin,520838.579,5245836.069,297,,310,,,,,,,,
Tasmanian Basin,512093.095,5259462.269,248,,520,,,,,,,,
Tasmanian Basin,530129.588,5261940.123,215,,470,,,,,,,,
Tasmanian Basin,538746.787,5250027.491,96,,240,,,,,,,,
Tasmanian Basin,522621.217,5253786.044,140,,0,,,,,,,,
Tasmanian Basin,519363.15,5253222.077,467,,310,,,,,,,,
Tasmanian Basin,517668.376,5261594.178,289,,310,,,,,,,,
Tasmanian Basin,517635.273,5262154.414,261,,310,,,,,,,,
Tasmanian Basin,530139.961,5261267.62,199,,470,,,,,,,,
Tasmanian Basin,528973.391,5262117.622,270,,520,,,,,,,,
Tasmanian Basin,530963.635,5258917.596,159,,470,,,,,,,,
Tasmanian Basin,538084.155,5243100,57,,310,,,,,,,,
Tasmanian Basin,521419.265,5254272.99,178,,90,,,,,,,,
Tasmanian Basin,515096.787,5265978.849,183,,310,,,,,,,,
Tasmanian Basin,535675.656,5267091.128,34,,470,,,,,,,,
Tasmanian Basin,528196.816,5262631.617,206,,520,,,,,,,,
Tasmanian Basin,531032.47,5261421.121,297,,470,,,,,,,,
Tasmanian Basin,533212.959,5256798.077,134,,310,,,,,,,,
Tasmanian Basin,515587.174,5264830.16,416,,520,,,,,,,,
Tasmanian Basin,533178.856,5257759.226,160,,310,,,,,,,,
Tasmanian Basin,530950.506,5258500.091,210,,520,,,,,,,,
Tasmanian Basin,514506.109,5264758.664,409,,470,,,,,,,,
Tasmanian Basin,533237.897,5256460.074,147,,310,,,,,,,,
Tasmanian Basin,514587.399,5257671.024,308,,90,,,,,,,,
Tasmanian Basin,524594.664,5241753.549,47,,520,,,,,,,,
Tasmanian Basin,517605.498,5262933.169,276,,310,,,,,,,,
Tasmanian Basin,515746.536,5258410.709,350,,90,,,,,,,,
Tasmanian Basin,538860.405,5246769.144,77,,240,,,,,,,,
Tasmanian Basin,535549.218,5267001.628,71,,520,,,,,,,,
Tasmanian Basin,515611.128,5258953.896,327,,90,,,,,,,,
Tasmanian Basin,517396.275,5263200.205,275,,310,,,,,,,,
Tasmanian Basin,521167.254,5251553.565,476,,310,,,,,,,,
Tasmanian Basin,520609.184,5250811.058,590,,470,,,,,,,,
Tasmanian Basin,516228.634,5260131.71,472,,240,,,,,,,,
Tasmanian Basin,538563.13,5245401.448,85,,240,,,,,,,,
Tasmanian Basin,515415.832,5266038.665,208,,310,,,,,,,,
Tasmanian Basin,521789.69,5253927.467,188,,90,,,,,,,,
Tasmanian Basin,515050.236,5264937.663,429,,520,,,,,,,,
Tasmanian Basin,520233.28,5252913.855,327,,240,,,,,,,,
Tasmanian Basin,530155.349,5263540.63,264,,520,,,,,,,,
Tasmanian Basin,522432.009,5254109.185,125,,0,,,,,,,,
Tasmanian Basin,521244.562,5251707.066,483,,310,,,,,,,,
Tasmanian Basin,521016.865,5250863.142,435,,310,,,,,,,,
Tasmanian Basin,533103.676,5258407.769,115,,310,,,,,,,,
Tasmanian Basin,521856.616,5248560.573,334,,240,,,,,,,,
Tasmanian Basin,527530.605,5259450.6,40,,310,,,,,,,,
Tasmanian Basin,517463.776,5264832.657,275,,310,,,,,,,,
Tasmanian Basin,534030.663,5257981.591,166,,310,,,,,,,,
Tasmanian Basin,517718.829,5259477.15,211,,0,,,,,,,,
Tasmanian Basin,527490.28,5257918.096,46,,310,,,,,,,,
Tasmanian Basin,538408.19,5251297.96,192,,310,,,,,,,,
Tasmanian Basin,538573.254,5250407.131,164,,310,,,,,,,,
Tasmanian Basin,526441.5,5252968.5,-250,,,211,3.2,,,,,,
